user,label,score
1005,neg,743.8248901367188
1005,neg,737.376708984375
1005,neg,740.4613647460938
1005,neg,736.2097778320312
1005,neg,739.1951293945312
1005,neg,739.4253540039062
1005,neg,740.46875
1005,neg,738.68017578125
1005,neg,747.0380249023438
1005,neg,738.0254516601562
1005,neg,738.6456298828125
1005,neg,740.3134765625
1005,neg,739.5196533203125
1005,neg,741.5321655273438
1005,neg,743.9530639648438
1005,neg,741.0279541015625
1005,neg,737.2489624023438
1005,neg,740.1023559570312
1005,neg,737.4659423828125
1005,neg,737.02734375
1005,neg,736.260498046875
1005,neg,751.1026000976562
1005,neg,739.1444091796875
1005,neg,738.7877807617188
1005,neg,742.6735229492188
1005,neg,743.0661010742188
1005,neg,742.125
1005,neg,737.1962280273438
1005,neg,741.7246704101562
1005,neg,740.2286987304688
1005,neg,741.6609497070312
1005,neg,741.4072875976562
1005,neg,737.163330078125
1005,neg,736.6143798828125
1005,neg,740.073486328125
1005,neg,741.7186279296875
1005,neg,743.7838745117188
1005,neg,743.8019409179688
1005,neg,741.05517578125
1005,neg,738.5459594726562
1005,neg,740.816162109375
1005,neg,740.2955322265625
1005,neg,739.2279052734375
1005,neg,736.7359619140625
1005,neg,739.7005004882812
1005,neg,739.73681640625
1005,neg,737.8199462890625
1005,neg,735.4943237304688
1005,neg,739.668701171875
1005,neg,742.7933959960938
1005,neg,740.2576904296875
1005,neg,738.2569580078125
1005,neg,738.5469970703125
1005,neg,734.9781494140625
1005,neg,736.9434814453125
1005,neg,742.6621704101562
1005,neg,741.3174438476562
1005,neg,743.07861328125
1005,neg,740.348388671875
1005,neg,742.7835693359375
1005,neg,741.4266357421875
1005,neg,740.7227172851562
1005,neg,739.52490234375
1006,pos,381.2298278808594
1006,neg,371.556884765625
1006,neg,371.6050720214844
1006,neg,375.8819580078125
1006,neg,381.5713806152344
1006,neg,377.39935302734375
1006,neg,372.1984558105469
1006,neg,371.52642822265625
1006,neg,367.4524841308594
1006,neg,374.49658203125
1006,neg,375.08306884765625
1006,neg,375.29986572265625
1006,neg,374.41180419921875
1006,neg,376.0780334472656
1006,neg,372.78289794921875
1006,neg,373.9916687011719
1006,neg,368.28759765625
1006,neg,374.1440124511719
1006,neg,369.95086669921875
1006,neg,368.44329833984375
1006,neg,378.00531005859375
1006,neg,368.8789978027344
1006,neg,369.76025390625
1006,neg,374.9068298339844
1006,neg,373.3195495605469
1006,neg,373.0161437988281
1006,neg,371.56268310546875
1006,neg,373.1623229980469
1006,neg,377.2686767578125
1006,neg,377.814697265625
1006,neg,372.7645568847656
1006,neg,373.5824890136719
1006,neg,372.8512878417969
1006,neg,374.75830078125
1006,neg,379.70538330078125
1006,neg,367.3353271484375
1006,neg,376.78271484375
1006,neg,376.751708984375
1006,neg,373.3662109375
1006,neg,375.7636413574219
1006,neg,373.7913513183594
1006,neg,377.6848449707031
1006,neg,377.27008056640625
1006,neg,373.0244140625
1006,neg,374.3849182128906
1006,neg,376.6884460449219
1006,neg,375.930908203125
1006,neg,373.6033630371094
1006,neg,373.30023193359375
1006,neg,371.8167419433594
1006,neg,372.1572570800781
1006,neg,379.0870361328125
1006,neg,367.57305908203125
1006,neg,373.6177673339844
1006,neg,373.600830078125
1006,neg,372.72357177734375
1006,neg,376.9656982421875
1006,neg,376.8860778808594
1006,neg,371.3426513671875
1006,neg,376.34234619140625
1006,neg,370.1419982910156
1006,neg,377.7808837890625
1006,neg,373.2576599121094
1006,neg,376.50946044921875
1006,neg,372.6119689941406
1006,neg,373.03314208984375
1006,neg,374.0779113769531
1006,neg,373.08306884765625
1006,neg,368.3494873046875
1006,neg,373.3214416503906
1006,neg,379.4429016113281
1006,neg,371.64825439453125
1006,neg,367.5404052734375
1006,neg,373.13897705078125
1006,neg,365.096435546875
1006,neg,372.25140380859375
1006,neg,371.6451110839844
1006,neg,371.49993896484375
1006,neg,376.2403869628906
1006,neg,374.0078125
1006,neg,364.82159423828125
1006,neg,374.4716491699219
1006,neg,375.1005554199219
1006,neg,370.3774108886719
1006,neg,375.1240539550781
1006,neg,375.0737609863281
1006,neg,368.2183532714844
1006,neg,375.49188232421875
1006,neg,374.5205078125
1006,neg,380.2723693847656
1006,neg,381.5050354003906
1006,neg,379.3800048828125
1006,neg,378.6939697265625
1006,neg,372.3650207519531
1006,neg,375.20758056640625
1006,neg,369.8335266113281
1006,neg,374.96124267578125
1006,neg,375.3551330566406
1006,neg,374.3346862792969
1006,neg,371.18603515625
1007,pos,11.994095802307129
1007,neg,3.7727911472320557
1007,neg,-0.6151692867279053
1007,neg,-0.1210561990737915
1007,neg,3.654991626739502
1007,neg,1.222935438156128
1007,neg,1.3448963165283203
1007,neg,2.7121098041534424
1007,neg,-0.8661845922470093
1007,neg,4.75416374206543
1007,neg,4.6770782470703125
1007,neg,4.289229869842529
1007,neg,3.016277313232422
1007,neg,2.8225669860839844
1007,neg,9.633304595947266
1007,neg,-0.49609291553497314
1007,neg,5.772743225097656
1007,neg,-0.25000953674316406
1007,neg,1.1055269241333008
1007,neg,-0.7813619375228882
1007,neg,2.826775550842285
1007,neg,9.971040725708008
1007,neg,-0.19695723056793213
1007,neg,2.930816173553467
1007,neg,-1.0634524822235107
1007,neg,-0.030183792114257812
1007,neg,4.4993510246276855
1007,neg,5.428566932678223
1007,neg,6.969106674194336
1007,neg,2.993536949157715
1007,neg,1.5688748359680176
1007,neg,3.880547523498535
1007,neg,7.574094772338867
1007,neg,3.165297746658325
1007,neg,6.74452018737793
1007,neg,5.1404337882995605
1007,neg,1.2305912971496582
1007,neg,2.763098955154419
1007,neg,4.958076477050781
1007,neg,5.896854400634766
1007,neg,2.625483512878418
1007,neg,3.4438652992248535
1007,neg,4.454361915588379
1007,neg,-1.2200709581375122
1007,neg,2.2138609886169434
1007,neg,7.761713027954102
1007,neg,-1.6587841510772705
1007,neg,10.896929740905762
1007,neg,6.720622539520264
1007,neg,6.530725479125977
1007,neg,2.4819672107696533
1007,neg,1.0180453062057495
1007,neg,7.093292236328125
1007,neg,4.566810607910156
1007,neg,0.8200461864471436
1007,neg,4.3481292724609375
1007,neg,1.2046144008636475
1007,neg,8.333027839660645
1007,neg,2.1421008110046387
1007,neg,6.074130058288574
1007,neg,8.852733612060547
1007,neg,3.206686019897461
1007,neg,-2.813697576522827
1007,neg,3.585277795791626
1007,neg,4.356881141662598
1007,neg,-0.5696810483932495
1007,neg,-1.8170950412750244
1007,neg,-0.20512962341308594
1007,neg,-0.10843789577484131
1007,neg,4.107116222381592
1007,neg,0.26806700229644775
1007,neg,-1.8777823448181152
1007,neg,0.658503532409668
1007,neg,8.115653991699219
1007,neg,4.906641960144043
1007,neg,1.3952739238739014
1007,neg,7.391718864440918
1007,neg,0.5159882307052612
1007,neg,4.722841262817383
1007,neg,-1.799747109413147
1007,neg,0.06732046604156494
1007,neg,10.76357650756836
1007,neg,1.2856515645980835
1007,neg,9.191852569580078
1007,neg,3.9604170322418213
1007,neg,2.0312156677246094
1007,neg,13.422297477722168
1007,neg,3.0250232219696045
1007,neg,9.721994400024414
1007,neg,6.026157379150391
1007,neg,4.553471565246582
1007,neg,-2.1846113204956055
1007,neg,1.1335868835449219
1007,neg,0.962425947189331
1007,neg,-2.293498992919922
1007,neg,6.592716217041016
1007,neg,1.905398964881897
1007,neg,3.355614423751831
1007,neg,5.674725532531738
1007,neg,2.9819259643554688
1008,pos,481.0802307128906
1008,neg,481.02130126953125
1008,neg,478.964111328125
1008,neg,483.08245849609375
1008,neg,483.4189453125
1008,neg,479.8997497558594
1008,neg,480.5267028808594
1008,neg,483.1712341308594
1008,neg,483.1702880859375
1008,neg,480.1460266113281
1008,neg,476.1184387207031
1008,neg,483.5806579589844
1008,neg,483.311279296875
1008,neg,483.63348388671875
1008,neg,475.03692626953125
1008,neg,481.44134521484375
1008,neg,485.1572265625
1008,neg,479.5611572265625
1008,neg,476.9623107910156
1008,neg,485.0142822265625
1008,neg,480.9209899902344
1008,neg,479.930419921875
1008,neg,482.3133850097656
1008,neg,485.9959411621094
1008,neg,477.9648132324219
1008,neg,477.0690002441406
1008,neg,481.64630126953125
1008,neg,482.52099609375
1008,neg,480.1054382324219
1008,neg,489.8130798339844
1008,neg,481.95361328125
1008,neg,478.8228454589844
1008,neg,473.1186828613281
1008,neg,474.07177734375
1008,neg,483.216064453125
1008,neg,479.13128662109375
1008,neg,481.61920166015625
1008,neg,484.77923583984375
1008,neg,481.71209716796875
1008,neg,482.045654296875
1008,neg,477.62823486328125
1008,neg,481.412353515625
1008,neg,481.3025207519531
1008,neg,476.57672119140625
1008,neg,486.04571533203125
1008,neg,479.63848876953125
1008,neg,479.8159484863281
1008,neg,489.6177978515625
1008,neg,489.9112548828125
1008,neg,477.8886413574219
1008,neg,483.3621826171875
1008,neg,478.3133544921875
1008,neg,481.6876220703125
1008,neg,482.80108642578125
1008,neg,483.6750793457031
1008,neg,478.0791320800781
1008,neg,480.63616943359375
1008,neg,482.6043395996094
1008,neg,481.0964660644531
1008,neg,482.5025939941406
1008,neg,475.0147705078125
1008,neg,477.9435119628906
1008,neg,479.9384765625
1008,neg,487.5116882324219
1008,neg,483.4256896972656
1008,neg,482.45703125
1008,neg,479.58709716796875
1008,neg,484.9803161621094
1008,neg,483.7005310058594
1008,neg,481.147705078125
1008,neg,482.6103820800781
1008,neg,482.3473815917969
1008,neg,487.29693603515625
1008,neg,474.5221862792969
1008,neg,481.9121398925781
1008,neg,485.5488586425781
1008,neg,485.1051025390625
1008,neg,482.52947998046875
1008,neg,479.242431640625
1008,neg,483.98138427734375
1008,neg,474.6723327636719
1008,neg,480.5824279785156
1008,neg,478.6523132324219
1008,neg,486.3247985839844
1008,neg,482.62579345703125
1008,neg,480.6268615722656
1008,neg,479.66424560546875
1008,neg,481.2173156738281
1008,neg,473.83306884765625
1008,neg,478.1441345214844
1008,neg,490.5160827636719
1008,neg,482.6573486328125
1008,neg,479.2208251953125
1008,neg,480.3312072753906
1008,neg,479.50958251953125
1008,neg,488.7899475097656
1008,neg,479.98297119140625
1008,neg,487.2064514160156
1008,neg,480.5640869140625
1008,neg,477.1763610839844
1009,pos,543.0364990234375
1009,neg,547.0364990234375
1009,neg,545.2815551757812
1009,neg,537.726806640625
1009,neg,542.0132446289062
1009,neg,536.1595458984375
1009,neg,542.9600830078125
1009,neg,541.8392333984375
1009,neg,536.6216430664062
1009,neg,533.3826904296875
1009,neg,544.0718383789062
1009,neg,536.5939331054688
1009,neg,539.4052124023438
1009,neg,540.86279296875
1009,neg,538.2595825195312
1009,neg,550.5125122070312
1009,neg,539.5905151367188
1009,neg,542.4503173828125
1009,neg,540.8937377929688
1009,neg,542.1129760742188
1009,neg,545.888427734375
1009,neg,541.0288696289062
1009,neg,544.9013061523438
1009,neg,541.5523071289062
1009,neg,536.0253295898438
1009,neg,540.50634765625
1009,neg,537.8624877929688
1009,neg,540.7672729492188
1009,neg,540.8344116210938
1009,neg,540.0404052734375
1009,neg,544.2774047851562
1009,neg,543.1700439453125
1009,neg,542.9739379882812
1009,neg,530.2825927734375
1009,neg,540.4389038085938
1009,neg,544.06298828125
1009,neg,545.377685546875
1009,neg,542.374267578125
1009,neg,539.6768798828125
1009,neg,543.6719970703125
1009,neg,536.917724609375
1009,neg,541.7767944335938
1009,neg,545.7892456054688
1009,neg,542.4166870117188
1009,neg,536.9505615234375
1009,neg,542.1065063476562
1009,neg,542.2454223632812
1009,neg,541.2619018554688
1009,neg,535.4723510742188
1009,neg,540.2144165039062
1009,neg,535.5889892578125
1009,neg,543.7242431640625
1009,neg,537.9860229492188
1009,neg,536.8890380859375
1009,neg,541.2273559570312
1009,neg,539.905029296875
1009,neg,546.3862915039062
1009,neg,542.1958618164062
1009,neg,546.07763671875
1009,neg,538.3942260742188
1009,neg,542.5029296875
1009,neg,540.5335693359375
1009,neg,545.0123901367188
1009,neg,537.9765014648438
1009,neg,540.077880859375
1009,neg,545.6757202148438
1009,neg,540.1358642578125
1009,neg,539.6890258789062
1009,neg,543.7682495117188
1009,neg,543.311767578125
1009,neg,541.833984375
1009,neg,538.7008666992188
1009,neg,539.8212280273438
1009,neg,541.8043212890625
1009,neg,542.221435546875
1009,neg,545.0790405273438
1009,neg,542.5065307617188
1009,neg,542.3426513671875
1009,neg,539.3848876953125
1009,neg,541.3119506835938
1009,neg,537.1556396484375
1009,neg,546.5422973632812
1009,neg,541.416015625
1009,neg,542.2839965820312
1009,neg,540.4888916015625
1009,neg,540.00830078125
1009,neg,541.7161254882812
1009,neg,536.9347534179688
1009,neg,537.6610717773438
1009,neg,542.00244140625
1009,neg,540.421875
1009,neg,540.2420043945312
1009,neg,542.0742797851562
1009,neg,542.0160522460938
1009,neg,543.9657592773438
1009,neg,544.6213989257812
1009,neg,547.7146606445312
1009,neg,549.929443359375
1009,neg,540.5361938476562
1009,neg,538.1456909179688
1010,pos,17.0516357421875
1010,neg,11.938358306884766
1010,neg,8.107131958007812
1010,neg,-1.91990327835083
1010,neg,7.286346912384033
1010,neg,1.6530288457870483
1010,neg,5.822456359863281
1010,neg,11.404291152954102
1010,neg,7.687038421630859
1010,neg,6.832774639129639
1010,neg,13.466144561767578
1010,neg,6.348548889160156
1010,neg,1.3609187602996826
1010,neg,3.0655875205993652
1010,neg,3.363001823425293
1010,neg,5.156684875488281
1010,neg,5.661761283874512
1010,neg,4.324680328369141
1010,neg,5.9844970703125
1010,neg,4.825436115264893
1010,neg,-0.42165565490722656
1010,neg,34.213783264160156
1010,neg,6.407590866088867
1010,neg,13.629002571105957
1010,neg,1.4173760414123535
1010,neg,9.216245651245117
1010,neg,6.0589680671691895
1010,neg,3.3876447677612305
1010,neg,11.936613082885742
1010,neg,1.0701501369476318
1010,neg,10.116573333740234
1010,neg,-1.7899680137634277
1010,neg,9.207596778869629
1010,neg,2.09584903717041
1010,neg,9.310033798217773
1010,neg,6.1149091720581055
1010,neg,11.568463325500488
1010,neg,9.053179740905762
1010,neg,5.610180854797363
1010,neg,0.38835906982421875
1010,neg,10.065295219421387
1010,neg,21.121549606323242
1010,neg,12.617238998413086
1010,neg,5.192039966583252
1010,neg,11.833303451538086
1010,neg,10.993392944335938
1010,neg,8.886995315551758
1010,neg,6.018861293792725
1010,neg,8.288195610046387
1010,neg,3.952585220336914
1010,neg,3.695664882659912
1010,neg,4.787997245788574
1010,neg,9.963174819946289
1010,neg,0.71759033203125
1010,neg,-0.8065166473388672
1010,neg,-0.4456336498260498
1010,neg,0.3487119674682617
1010,neg,-3.7134482860565186
1010,neg,7.478019714355469
1010,neg,6.650949478149414
1010,neg,5.071507930755615
1010,neg,0.05034589767456055
1010,neg,7.953693389892578
1010,neg,5.092248916625977
1010,neg,17.24689483642578
1010,neg,33.98932647705078
1010,neg,3.652087450027466
1010,neg,11.826703071594238
1010,neg,4.8938822746276855
1010,neg,3.857349395751953
1010,neg,0.6055283546447754
1010,neg,15.965614318847656
1010,neg,0.09595775604248047
1010,neg,17.988231658935547
1010,neg,1.0055925846099854
1010,neg,9.820418357849121
1010,neg,14.021045684814453
1010,neg,10.211669921875
1010,neg,-3.868133068084717
1010,neg,12.951204299926758
1010,neg,16.351810455322266
1010,neg,6.685894966125488
1010,neg,5.4160356521606445
1010,neg,6.220859527587891
1010,neg,5.854451656341553
1010,neg,18.5720157623291
1010,neg,8.290372848510742
1010,neg,7.374959945678711
1010,neg,12.611542701721191
1010,neg,14.849408149719238
1010,neg,14.701601028442383
1010,neg,6.816948890686035
1010,neg,4.568641662597656
1010,neg,3.9817659854888916
1010,neg,4.177480220794678
1010,neg,9.334329605102539
1010,neg,4.389279842376709
1010,neg,8.771093368530273
1010,neg,9.156495094299316
1010,neg,3.037776231765747
1011,pos,613.3201293945312
1011,neg,614.35498046875
1011,neg,612.5225219726562
1011,neg,616.52978515625
1011,neg,612.5678100585938
1011,neg,612.6607666015625
1011,neg,611.5037231445312
1011,neg,613.868896484375
1011,neg,614.5913696289062
1011,neg,611.600830078125
1011,neg,612.6532592773438
1011,neg,606.8378295898438
1011,neg,614.2255859375
1011,neg,614.1849365234375
1011,neg,614.16748046875
1011,neg,612.419677734375
1011,neg,611.28662109375
1011,neg,614.8735961914062
1011,neg,613.5700073242188
1011,neg,612.3152465820312
1011,neg,616.0072021484375
1011,neg,615.149169921875
1011,neg,612.8406982421875
1011,neg,610.7048950195312
1011,neg,611.9132080078125
1011,neg,616.3817138671875
1011,neg,612.6616821289062
1011,neg,611.6859741210938
1011,neg,612.6282348632812
1011,neg,613.4194946289062
1011,neg,610.7427978515625
1011,neg,613.7962036132812
1011,neg,612.3321533203125
1011,neg,612.29931640625
1011,neg,611.8283081054688
1011,neg,615.171142578125
1011,neg,613.2416381835938
1011,neg,612.5408935546875
1011,neg,611.1298217773438
1011,neg,613.03955078125
1011,neg,611.6912231445312
1011,neg,612.6983032226562
1011,neg,613.6526489257812
1011,neg,615.0913696289062
1011,neg,614.866455078125
1011,neg,615.314208984375
1011,neg,612.5697021484375
1011,neg,612.7801513671875
1011,neg,612.66845703125
1011,neg,610.3404541015625
1011,neg,608.5274047851562
1011,neg,612.9972534179688
1011,neg,616.5086059570312
1011,neg,611.4584350585938
1011,neg,619.98681640625
1011,neg,611.0809936523438
1011,neg,613.1140747070312
1011,neg,612.954345703125
1011,neg,610.9069213867188
1011,neg,613.041748046875
1011,neg,612.0380859375
1011,neg,613.9454956054688
1011,neg,613.0845947265625
1011,neg,613.6743774414062
1011,neg,615.0012817382812
1011,neg,613.2825927734375
1011,neg,612.224853515625
1011,neg,617.7007446289062
1011,neg,614.1693115234375
1011,neg,612.3875122070312
1011,neg,617.0221557617188
1011,neg,610.4608154296875
1011,neg,611.8427734375
1011,neg,610.2046508789062
1011,neg,614.2688598632812
1011,neg,612.1893310546875
1011,neg,612.01953125
1011,neg,613.5642700195312
1011,neg,613.9926147460938
1011,neg,610.5900268554688
1011,neg,612.4415893554688
1011,neg,612.5987548828125
1011,neg,610.4419555664062
1011,neg,612.3350830078125
1011,neg,611.7166748046875
1011,neg,614.9937133789062
1011,neg,614.22509765625
1011,neg,610.4557495117188
1011,neg,610.1841430664062
1011,neg,615.5104370117188
1011,neg,611.9959106445312
1011,neg,614.5026245117188
1011,neg,610.9699096679688
1011,neg,610.9790649414062
1011,neg,611.07470703125
1011,neg,611.4619140625
1011,neg,613.4471435546875
1011,neg,612.6925659179688
1011,neg,609.6373291015625
1011,neg,614.3497924804688
1012,pos,8.424625396728516
1012,neg,18.27023696899414
1012,neg,11.32802963256836
1012,neg,2.0931973457336426
1012,neg,8.767159461975098
1012,neg,2.5259501934051514
1012,neg,6.713360786437988
1012,neg,1.9578112363815308
1012,neg,8.973686218261719
1012,neg,9.157386779785156
1012,neg,-0.4366481304168701
1012,neg,9.019932746887207
1012,neg,-1.2335731983184814
1012,neg,3.9939935207366943
1012,neg,2.7455129623413086
1012,neg,0.3855321407318115
1012,neg,9.094451904296875
1012,neg,2.2444963455200195
1012,neg,1.1279795169830322
1012,neg,-2.3297107219696045
1012,neg,3.3879826068878174
1012,neg,4.331756591796875
1012,neg,6.385066986083984
1012,neg,4.936990261077881
1012,neg,2.4517014026641846
1012,neg,2.041463851928711
1012,neg,1.2033064365386963
1012,neg,2.894827365875244
1012,neg,-0.8273686170578003
1012,neg,5.751423358917236
1012,neg,5.099957466125488
1012,neg,6.58782958984375
1012,neg,4.645988464355469
1012,neg,12.770164489746094
1012,neg,5.690852165222168
1012,neg,12.551904678344727
1012,neg,9.601223945617676
1012,neg,18.135395050048828
1012,neg,6.855921745300293
1012,neg,4.105973720550537
1012,neg,9.025176048278809
1012,neg,-0.29953813552856445
1012,neg,0.049738526344299316
1012,neg,4.730353355407715
1012,neg,6.270411014556885
1012,neg,1.5843849182128906
1012,neg,19.905986785888672
1012,neg,5.369811058044434
1012,neg,8.712831497192383
1012,neg,4.585517883300781
1012,neg,6.887243747711182
1012,neg,12.13125991821289
1012,neg,14.421417236328125
1012,neg,2.714214324951172
1012,neg,1.9155195951461792
1012,neg,6.625053405761719
1012,neg,1.316925048828125
1012,neg,14.986367225646973
1012,neg,2.9827048778533936
1012,neg,1.693281888961792
1012,neg,2.303895950317383
1012,neg,8.337605476379395
1012,neg,4.351454734802246
1012,neg,3.159308433532715
1012,neg,58.73004913330078
1012,neg,6.162642478942871
1012,neg,1.2632226943969727
1012,neg,2.085196018218994
1012,neg,-1.1806557178497314
1012,neg,1.3924987316131592
1012,neg,4.5886945724487305
1012,neg,6.61353874206543
1012,neg,5.950573921203613
1012,neg,3.8756566047668457
1012,neg,3.244678020477295
1012,neg,2.1391186714172363
1012,neg,2.131709098815918
1012,neg,-1.4743053913116455
1012,neg,8.757540702819824
1012,neg,16.70418930053711
1012,neg,-0.5503320693969727
1012,neg,4.381333827972412
1012,neg,9.279410362243652
1012,neg,2.9824047088623047
1012,neg,5.775873184204102
1012,neg,15.452313423156738
1012,neg,2.5903773307800293
1012,neg,13.804021835327148
1012,neg,6.755444526672363
1012,neg,3.963731050491333
1012,neg,2.4119014739990234
1012,neg,9.36109733581543
1012,neg,4.053339958190918
1012,neg,10.591378211975098
1012,neg,4.805166721343994
1012,neg,2.5216331481933594
1012,neg,-1.7381806373596191
1012,neg,5.264681816101074
1012,neg,12.728364944458008
1012,neg,5.6051836013793945
1013,pos,0.8421211242675781
1013,neg,4.385889053344727
1013,neg,19.072566986083984
1013,neg,4.542494773864746
1013,neg,4.677121162414551
1013,neg,7.595409870147705
1013,neg,5.782695770263672
1013,neg,9.064397811889648
1013,neg,6.390669822692871
1013,neg,15.908044815063477
1013,neg,6.144598960876465
1013,neg,8.378466606140137
1013,neg,13.60295295715332
1013,neg,4.3232316970825195
1013,neg,8.016559600830078
1013,neg,6.715426445007324
1013,neg,3.8175723552703857
1013,neg,9.06591510772705
1013,neg,-0.8009603023529053
1013,neg,9.760598182678223
1013,neg,0.20096778869628906
1013,neg,3.13330340385437
1013,neg,1.265749216079712
1013,neg,7.107203483581543
1013,neg,-1.3965470790863037
1013,neg,8.15007495880127
1013,neg,3.702454090118408
1013,neg,6.896502494812012
1013,neg,7.643972396850586
1013,neg,3.835723876953125
1013,neg,1.9211021661758423
1013,neg,11.0715970993042
1013,neg,3.446737051010132
1013,neg,9.056783676147461
1013,neg,1.2640488147735596
1013,neg,10.190129280090332
1013,neg,15.248541831970215
1013,neg,18.865671157836914
1013,neg,5.811959266662598
1013,neg,1.789306640625
1013,neg,-5.378141403198242
1013,neg,3.3714425563812256
1013,neg,1.8634717464447021
1013,neg,5.025635719299316
1013,neg,10.84984302520752
1013,neg,4.803814888000488
1013,neg,8.03084945678711
1013,neg,6.171503067016602
1013,neg,5.626494884490967
1013,neg,6.811512470245361
1013,neg,14.95309066772461
1013,neg,10.73228645324707
1013,neg,1.9609038829803467
1013,neg,11.866680145263672
1013,neg,4.137975215911865
1013,neg,6.30185604095459
1013,neg,2.4256954193115234
1013,neg,12.990731239318848
1013,neg,0.3955240249633789
1013,neg,7.582484245300293
1013,neg,14.774739265441895
1013,neg,3.010209798812866
1013,neg,8.70079517364502
1013,neg,6.434584140777588
1013,neg,1.9761402606964111
1013,neg,10.27108383178711
1013,neg,2.465463876724243
1013,neg,3.786557674407959
1013,neg,2.3348708152770996
1013,neg,2.3258228302001953
1013,neg,8.169949531555176
1013,neg,0.6084530353546143
1013,neg,14.363842010498047
1013,neg,4.349858283996582
1013,neg,4.957522392272949
1013,neg,4.154609680175781
1013,neg,-0.23371028900146484
1013,neg,8.414569854736328
1013,neg,4.133262634277344
1013,neg,11.78750991821289
1013,neg,8.605076789855957
1013,neg,6.155594348907471
1013,neg,8.54336929321289
1013,neg,16.785003662109375
1013,neg,5.9197235107421875
1013,neg,7.99786376953125
1013,neg,5.702047348022461
1013,neg,3.6190085411071777
1013,neg,1.414546012878418
1013,neg,0.15551471710205078
1013,neg,12.479527473449707
1013,neg,0.4292604923248291
1013,neg,3.1748900413513184
1013,neg,7.895796775817871
1013,neg,6.416130065917969
1013,neg,5.711651802062988
1013,neg,1.2020989656448364
1013,neg,-0.17040777206420898
1013,neg,6.708037376403809
1013,neg,-1.568112850189209
1014,pos,140.1962127685547
1014,neg,138.9633331298828
1014,neg,145.41969299316406
1014,neg,140.42840576171875
1014,neg,141.15565490722656
1014,neg,138.18655395507812
1014,neg,141.135498046875
1014,neg,132.38427734375
1014,neg,136.19717407226562
1014,neg,143.6864776611328
1014,neg,139.39622497558594
1014,neg,136.05926513671875
1014,neg,137.06146240234375
1014,neg,138.87388610839844
1014,neg,144.52743530273438
1014,neg,140.52479553222656
1014,neg,137.1551513671875
1014,neg,145.76568603515625
1014,neg,143.70895385742188
1014,neg,145.2079315185547
1014,neg,142.06491088867188
1014,neg,143.04656982421875
1014,neg,150.8974151611328
1014,neg,145.20118713378906
1014,neg,139.58016967773438
1014,neg,142.79405212402344
1014,neg,138.12828063964844
1014,neg,142.1304168701172
1014,neg,142.60720825195312
1014,neg,145.03289794921875
1014,neg,144.24050903320312
1014,neg,145.8060302734375
1014,neg,141.26295471191406
1014,neg,145.2073516845703
1014,neg,139.5808868408203
1014,neg,142.08094787597656
1014,neg,140.29823303222656
1014,neg,146.91392517089844
1014,neg,143.95419311523438
1014,neg,142.57923889160156
1014,neg,143.5309600830078
1014,neg,139.98046875
1014,neg,142.07460021972656
1014,neg,142.31407165527344
1014,neg,145.95921325683594
1014,neg,142.19700622558594
1014,neg,145.07666015625
1014,neg,143.1995086669922
1014,neg,146.61343383789062
1014,neg,142.78839111328125
1014,neg,143.2355499267578
1014,neg,144.55685424804688
1014,neg,143.6675262451172
1014,neg,145.78208923339844
1014,neg,138.97201538085938
1014,neg,137.96446228027344
1014,neg,138.78562927246094
1014,neg,144.78102111816406
1014,neg,145.05628967285156
1014,neg,142.0209197998047
1014,neg,138.30825805664062
1014,neg,140.8373260498047
1014,neg,145.42440795898438
1014,neg,146.0362548828125
1014,neg,139.87020874023438
1014,neg,140.84132385253906
1014,neg,146.794677734375
1014,neg,140.27496337890625
1014,neg,144.04400634765625
1014,neg,142.1355438232422
1014,neg,142.3030242919922
1014,neg,143.6055450439453
1014,neg,141.41786193847656
1014,neg,137.12136840820312
1014,neg,144.1839141845703
1014,neg,137.68724060058594
1014,neg,144.2933349609375
1014,neg,143.42041015625
1014,neg,138.95623779296875
1014,neg,140.81455993652344
1014,neg,145.9940185546875
1014,neg,141.8048858642578
1014,neg,142.6446075439453
1014,neg,140.30392456054688
1014,neg,146.70237731933594
1014,neg,142.07363891601562
1014,neg,145.44248962402344
1014,neg,137.8704376220703
1014,neg,141.66090393066406
1014,neg,142.70291137695312
1014,neg,142.03369140625
1014,neg,146.95050048828125
1014,neg,139.9725799560547
1014,neg,136.03933715820312
1014,neg,139.8339080810547
1014,neg,134.50389099121094
1014,neg,139.29771423339844
1014,neg,142.50173950195312
1014,neg,140.12091064453125
1014,neg,140.44686889648438
1015,pos,16.985029220581055
1015,neg,17.910627365112305
1015,neg,6.045149326324463
1015,neg,6.912619590759277
1015,neg,11.64316177368164
1015,neg,6.47554349899292
1015,neg,12.29098892211914
1015,neg,16.0345401763916
1015,neg,16.334705352783203
1015,neg,19.140108108520508
1015,neg,22.5893611907959
1015,neg,4.506791114807129
1015,neg,28.311403274536133
1015,neg,8.312685012817383
1015,neg,5.219928741455078
1015,neg,5.536316871643066
1015,neg,8.26003646850586
1015,neg,11.750194549560547
1015,neg,7.479425430297852
1015,neg,10.016956329345703
1015,neg,24.25935173034668
1015,neg,33.39764404296875
1015,neg,8.115358352661133
1015,neg,3.875016927719116
1015,neg,2.816330671310425
1015,neg,6.016496658325195
1015,neg,6.7438483238220215
1015,neg,2.889291763305664
1015,neg,6.618651390075684
1015,neg,3.473358392715454
1015,neg,5.816832542419434
1015,neg,6.6746931076049805
